,_step,global_step,eval/rollout/episode_length,eval/rollout/episode_return,eval/grid/mean_td_error,eval/barrier/coverage,eval/barrier/validity_alpha_0.9,eval/constrain/mean_episode_length,run_id,exp_name,seed
181,188313,1830000.0,500.0,500.0,0.6391454935073853,0.06629999727010727,0.9955999851226807,109.0,bfvarbwb,bump_supervised_base_2M,5
182,189333,1840000.0,500.0,500.0,0.6122688055038452,0.06390000134706497,0.996399998664856,157.89999389648438,bfvarbwb,bump_supervised_base_2M,5
183,190353,1850000.0,500.0,500.0,0.6323651671409607,0.06700000166893005,0.9944000244140625,59.599998474121094,bfvarbwb,bump_supervised_base_2M,5
184,191373,1860000.0,500.0,500.0,0.6324595212936401,0.06360000371932983,0.9948999881744385,108.80000305175781,bfvarbwb,bump_supervised_base_2M,5
185,192393,1870000.0,500.0,500.0,0.620676577091217,0.06210000067949295,0.9951000213623047,59.599998474121094,bfvarbwb,bump_supervised_base_2M,5
186,193413,1880000.0,500.0,500.0,0.6109043955802917,0.05869999900460243,0.9941999912261963,11.199999809265137,bfvarbwb,bump_supervised_base_2M,5
187,194434,1890000.0,500.0,500.0,0.6450907588005066,0.06769999861717224,0.9936000108718872,59.20000076293945,bfvarbwb,bump_supervised_base_2M,5
188,195454,1900000.0,500.0,500.0,0.5959143042564392,0.05889999866485596,0.9937999844551086,108.9000015258789,bfvarbwb,bump_supervised_base_2M,5
189,196474,1910000.0,500.0,500.0,0.6407080888748169,0.05999999865889549,0.9926999807357788,60.0,bfvarbwb,bump_supervised_base_2M,5
190,197494,1920000.0,500.0,500.0,0.6316747069358826,0.05550000071525574,0.9926000237464905,109.30000305175781,bfvarbwb,bump_supervised_base_2M,5
191,198514,1930000.0,500.0,500.0,0.6238805651664734,0.05700000002980232,0.9932000041007996,108.80000305175781,bfvarbwb,bump_supervised_base_2M,5
192,199534,1940000.0,500.0,500.0,0.6527061462402344,0.0575999990105629,0.9930999875068665,157.89999389648438,bfvarbwb,bump_supervised_base_2M,5
193,200554,1950000.0,500.0,500.0,0.6188068389892578,0.062300000339746475,0.9958000183105469,35.5,bfvarbwb,bump_supervised_base_2M,5
194,201574,1960000.0,500.0,500.0,0.6242440342903137,0.05620000138878822,0.9962000250816345,41.099998474121094,bfvarbwb,bump_supervised_base_2M,5
195,202594,1970000.0,500.0,500.0,0.6582250595092773,0.05920000001788139,0.9955999851226807,48.79999923706055,bfvarbwb,bump_supervised_base_2M,5
196,203614,1980000.0,500.0,500.0,0.6914635300636292,0.05609999969601631,0.9968000054359436,65.19999694824219,bfvarbwb,bump_supervised_base_2M,5
197,204634,1990000.0,500.0,500.0,0.6813406348228455,0.05559999868273735,0.9952999949455261,62.900001525878906,bfvarbwb,bump_supervised_base_2M,5
0,1802,20000.0,74.5999984741211,73.5999984741211,0.3453480005264282,0.0,1.0,60.5,yi53xice,bump_supervised_2M,5
1,3150,30000.0,66.0,65.0,0.39374038577079773,0.0,1.0,52.0,yi53xice,bump_supervised_2M,5
2,4480,40000.0,145.3000030517578,144.3000030517578,0.5049898624420166,0.0,1.0,203.60000610351562,yi53xice,bump_supervised_2M,5
3,5762,50000.0,68.0,67.0,0.662510871887207,0.0,1.0,54.70000076293945,yi53xice,bump_supervised_2M,5
4,7021,60000.0,104.80000305175781,103.80000305175781,0.8845963478088379,0.0,1.0,110.19999694824219,yi53xice,bump_supervised_2M,5
5,8261,70000.0,164.5,163.5,1.0404096841812134,0.022299999371170998,0.9900000095367432,257.79998779296875,yi53xice,bump_supervised_2M,5
6,9453,80000.0,364.1000061035156,363.6000061035156,1.1450681686401367,0.03020000085234642,0.9857000112533569,340.5,yi53xice,bump_supervised_2M,5
7,10607,90000.0,500.0,500.0,1.1248490810394287,0.026599999517202377,0.9909999966621399,294.8999938964844,yi53xice,bump_supervised_2M,5
8,11764,100000.0,500.0,500.0,1.2032474279403687,0.04309999942779541,0.9882000088691711,402.8999938964844,yi53xice,bump_supervised_2M,5
9,12916,110000.0,500.0,500.0,1.1594306230545044,0.05530000105500221,0.993399977684021,313.79998779296875,yi53xice,bump_supervised_2M,5
10,14028,120000.0,500.0,500.0,1.0616419315338135,0.07980000227689743,0.9948999881744385,333.70001220703125,yi53xice,bump_supervised_2M,5
11,15107,130000.0,459.8999938964844,459.6000061035156,1.0235272645950317,0.10080000013113022,0.9968000054359436,395.0,yi53xice,bump_supervised_2M,5
12,16164,140000.0,490.79998779296875,490.70001220703125,1.0150922536849976,0.10999999940395355,0.9952999949455261,370.1000061035156,yi53xice,bump_supervised_2M,5
13,17199,150000.0,500.0,500.0,1.0001167058944702,0.12300000339746475,0.9955000281333923,155.89999389648438,yi53xice,bump_supervised_2M,5
14,18233,160000.0,500.0,500.0,1.0935239791870117,0.12020000070333481,0.9957000017166138,202.1999969482422,yi53xice,bump_supervised_2M,5
15,19260,170000.0,497.6000061035156,497.5,1.0356000661849976,0.12639999389648438,0.9950000047683716,191.89999389648438,yi53xice,bump_supervised_2M,5
16,20287,180000.0,470.8999938964844,470.6000061035156,0.9029906988143921,0.11860000342130661,0.9966999888420105,379.5,yi53xice,bump_supervised_2M,5
17,21320,190000.0,331.29998779296875,330.6000061035156,0.9480793476104736,0.11829999834299088,0.9955000281333923,180.8000030517578,yi53xice,bump_supervised_2M,5
18,22349,200000.0,372.6000061035156,372.20001220703125,0.9045952558517456,0.12860000133514404,0.9961000084877014,208.10000610351562,yi53xice,bump_supervised_2M,5
19,23371,210000.0,415.20001220703125,414.8999938964844,0.8909499645233154,0.11729999631643295,0.9918000102043152,55.20000076293945,yi53xice,bump_supervised_2M,5
20,24400,220000.0,323.3999938964844,322.79998779296875,0.8241188526153564,0.10769999772310257,0.9966999888420105,168.39999389648438,yi53xice,bump_supervised_2M,5
21,25431,230000.0,380.5,380.0,0.825509250164032,0.11100000143051147,0.9941999912261963,136.10000610351562,yi53xice,bump_supervised_2M,5
22,26464,240000.0,359.70001220703125,359.29998779296875,0.8262683153152466,0.0925000011920929,0.9951000213623047,126.5999984741211,yi53xice,bump_supervised_2M,5
23,27491,250000.0,388.3999938964844,388.1000061035156,0.8632020354270935,0.10000000149011612,0.9926999807357788,181.1999969482422,yi53xice,bump_supervised_2M,5
24,28512,260000.0,358.1000061035156,357.20001220703125,0.8962211012840271,0.09619999676942825,0.9915000200271606,147.89999389648438,yi53xice,bump_supervised_2M,5
25,29538,270000.0,384.1000061035156,383.6000061035156,0.8135014772415161,0.09870000183582306,0.9896000027656555,143.89999389648438,yi53xice,bump_supervised_2M,5
26,30560,280000.0,433.79998779296875,433.29998779296875,0.8133292198181152,0.09860000014305115,0.9902999997138977,282.1000061035156,yi53xice,bump_supervised_2M,5
27,31581,290000.0,482.70001220703125,482.3999938964844,0.8260089755058289,0.09019999951124191,0.9915000200271606,363.29998779296875,yi53xice,bump_supervised_2M,5
28,32601,300000.0,495.29998779296875,495.20001220703125,0.8624405860900879,0.09120000153779984,0.9897000193595886,262.20001220703125,yi53xice,bump_supervised_2M,5
29,33621,310000.0,500.0,500.0,0.7563141584396362,0.09080000221729279,0.9916999936103821,400.1000061035156,yi53xice,bump_supervised_2M,5
30,34641,320000.0,500.0,500.0,0.8365423679351807,0.11069999635219574,0.9945999979972839,206.6999969482422,yi53xice,bump_supervised_2M,5
31,35662,330000.0,443.79998779296875,443.5,0.8743484616279602,0.1071000024676323,0.9923999905586243,64.30000305175781,yi53xice,bump_supervised_2M,5
32,36684,340000.0,487.3999938964844,487.29998779296875,0.8313446044921875,0.09849999845027924,0.9908000230789185,44.0,yi53xice,bump_supervised_2M,5
33,37704,350000.0,484.20001220703125,484.0,0.8847849369049072,0.09679999947547913,0.9894999861717224,310.29998779296875,yi53xice,bump_supervised_2M,5
34,38726,360000.0,447.3999938964844,447.0,0.8051408529281616,0.10429999977350235,0.9940999746322632,314.20001220703125,yi53xice,bump_supervised_2M,5
35,39738,370000.0,487.0,486.8999938964844,0.8548328876495361,0.11270000040531158,0.9926000237464905,197.1999969482422,yi53xice,bump_supervised_2M,5
36,40757,380000.0,499.79998779296875,499.70001220703125,0.846381425857544,0.10670000314712524,0.9922999739646912,274.0,yi53xice,bump_supervised_2M,5
37,41777,390000.0,500.0,500.0,0.8578394651412964,0.09830000251531601,0.991599977016449,355.1000061035156,yi53xice,bump_supervised_2M,5
38,42797,400000.0,500.0,500.0,0.7858366370201111,0.09080000221729279,0.9894000291824341,220.1999969482422,yi53xice,bump_supervised_2M,5
39,43817,410000.0,500.0,500.0,0.8259968161582947,0.09139999747276306,0.989300012588501,317.70001220703125,yi53xice,bump_supervised_2M,5
40,44838,420000.0,491.29998779296875,491.20001220703125,0.7359039187431335,0.1006999984383583,0.9908000230789185,292.20001220703125,yi53xice,bump_supervised_2M,5
41,45861,430000.0,400.79998779296875,400.3999938964844,0.7902914881706238,0.10080000013113022,0.9951000213623047,428.29998779296875,yi53xice,bump_supervised_2M,5
42,46882,440000.0,481.8999938964844,481.79998779296875,0.745986819267273,0.08860000222921371,0.9944000244140625,304.3999938964844,yi53xice,bump_supervised_2M,5
43,47902,450000.0,500.0,500.0,0.8325452208518982,0.11029999703168869,0.9919000267982483,208.5,yi53xice,bump_supervised_2M,5
44,48922,460000.0,500.0,500.0,0.7706603407859802,0.0966000035405159,0.9929999709129333,260.70001220703125,yi53xice,bump_supervised_2M,5
45,49945,470000.0,468.6000061035156,468.3999938964844,0.716917872428894,0.09459999948740005,0.9932000041007996,185.6999969482422,yi53xice,bump_supervised_2M,5
46,50967,480000.0,491.3999938964844,491.29998779296875,0.7887001037597656,0.10080000013113022,0.9925000071525574,187.5,yi53xice,bump_supervised_2M,5
47,51989,490000.0,469.1000061035156,469.0,0.7969418168067932,0.09640000015497208,0.9900000095367432,89.69999694824219,yi53xice,bump_supervised_2M,5
48,53008,500000.0,500.0,500.0,0.7559527158737183,0.09860000014305115,0.9905999898910522,207.10000610351562,yi53xice,bump_supervised_2M,5
49,54028,510000.0,483.3999938964844,483.29998779296875,0.732792317867279,0.09880000352859497,0.9884999990463257,56.900001525878906,yi53xice,bump_supervised_2M,5
50,55051,520000.0,394.1000061035156,393.70001220703125,0.7980415225028992,0.10180000215768814,0.9896000027656555,68.4000015258789,yi53xice,bump_supervised_2M,5
51,56070,530000.0,500.0,500.0,0.7806805372238159,0.10040000081062317,0.9908000230789185,55.099998474121094,yi53xice,bump_supervised_2M,5
52,57092,540000.0,500.0,500.0,0.7437664866447449,0.10400000214576721,0.9898999929428101,42.20000076293945,yi53xice,bump_supervised_2M,5
53,58112,550000.0,500.0,500.0,0.7336279153823853,0.1031000018119812,0.9914000034332275,344.29998779296875,yi53xice,bump_supervised_2M,5
54,59132,560000.0,500.0,500.0,0.7041078805923462,0.09740000218153,0.992900013923645,433.29998779296875,yi53xice,bump_supervised_2M,5
55,60152,570000.0,490.0,489.8999938964844,0.6745210289955139,0.093299999833107,0.9926000237464905,402.6000061035156,yi53xice,bump_supervised_2M,5
56,61162,580000.0,500.0,500.0,0.7609834671020508,0.09570000320672989,0.9919000267982483,304.3999938964844,yi53xice,bump_supervised_2M,5
57,62166,590000.0,292.70001220703125,292.1000061035156,0.8532750010490417,0.11190000176429749,0.9861000180244446,64.30000305175781,yi53xice,bump_supervised_2M,5
58,63189,600000.0,478.20001220703125,478.1000061035156,0.7868992686271667,0.09759999811649323,0.9919000267982483,45.599998474121094,yi53xice,bump_supervised_2M,5
59,64216,610000.0,468.0,467.3999938964844,0.746407151222229,0.08529999852180481,0.9916999936103821,100.4000015258789,yi53xice,bump_supervised_2M,5
60,65237,620000.0,500.0,500.0,0.7070808410644531,0.08470000326633453,0.9940999746322632,313.6000061035156,yi53xice,bump_supervised_2M,5
61,66257,630000.0,500.0,500.0,0.7092655897140503,0.0877000018954277,0.9918000102043152,228.10000610351562,yi53xice,bump_supervised_2M,5
62,67277,640000.0,500.0,500.0,0.703741729259491,0.08739999681711197,0.994700014591217,269.29998779296875,yi53xice,bump_supervised_2M,5
63,68297,650000.0,495.3999938964844,495.29998779296875,0.7015508413314819,0.0835999995470047,0.9934999942779541,174.60000610351562,yi53xice,bump_supervised_2M,5
64,69317,660000.0,500.0,500.0,0.6691082119941711,0.07890000194311142,0.9933000206947327,402.3999938964844,yi53xice,bump_supervised_2M,5
65,70337,670000.0,473.8999938964844,473.79998779296875,0.6941553354263306,0.08060000091791153,0.9954000115394592,451.20001220703125,yi53xice,bump_supervised_2M,5
66,71357,680000.0,500.0,500.0,0.6717300415039062,0.08990000188350677,0.9936000108718872,288.3999938964844,yi53xice,bump_supervised_2M,5
67,72378,690000.0,500.0,500.0,0.7581399083137512,0.08349999785423279,0.9945999979972839,451.29998779296875,yi53xice,bump_supervised_2M,5
68,73379,700000.0,500.0,500.0,0.6557477116584778,0.09790000319480896,0.9925000071525574,353.5,yi53xice,bump_supervised_2M,5
69,74379,710000.0,500.0,500.0,0.667995810508728,0.08079999685287476,0.995199978351593,353.5,yi53xice,bump_supervised_2M,5
70,75379,720000.0,500.0,500.0,0.698021650314331,0.08460000157356262,0.9947999715805054,402.20001220703125,yi53xice,bump_supervised_2M,5
71,76398,730000.0,500.0,500.0,0.7183699011802673,0.09380000084638596,0.9958999752998352,304.79998779296875,yi53xice,bump_supervised_2M,5
72,77419,740000.0,500.0,500.0,0.6798195838928223,0.0949999988079071,0.9965000152587891,292.0,yi53xice,bump_supervised_2M,5
73,78439,750000.0,500.0,500.0,0.7040720582008362,0.08340000361204147,0.9944000244140625,277.3999938964844,yi53xice,bump_supervised_2M,5
74,79459,760000.0,500.0,500.0,0.7090135812759399,0.08780000358819962,0.9939000010490417,408.20001220703125,yi53xice,bump_supervised_2M,5
75,80479,770000.0,500.0,500.0,0.6794942021369934,0.0966000035405159,0.9941999912261963,226.89999389648438,yi53xice,bump_supervised_2M,5
76,81501,780000.0,494.79998779296875,494.70001220703125,0.7651158571243286,0.10409999638795853,0.9921000003814697,84.0,yi53xice,bump_supervised_2M,5
77,82522,790000.0,500.0,500.0,0.7008894681930542,0.10610000044107437,0.9940999746322632,120.80000305175781,yi53xice,bump_supervised_2M,5
78,83542,800000.0,497.79998779296875,497.70001220703125,0.6904749274253845,0.1023000031709671,0.9926999807357788,69.69999694824219,yi53xice,bump_supervised_2M,5
79,84562,810000.0,500.0,500.0,0.6794593334197998,0.09700000286102295,0.9926000237464905,135.3000030517578,yi53xice,bump_supervised_2M,5
80,85582,820000.0,500.0,500.0,0.6639061570167542,0.09780000150203705,0.993399977684021,117.0999984741211,yi53xice,bump_supervised_2M,5
81,86604,830000.0,500.0,500.0,0.6729188561439514,0.09459999948740005,0.9923999905586243,101.5,yi53xice,bump_supervised_2M,5
82,87624,840000.0,472.3999938964844,472.29998779296875,0.6729103922843933,0.09790000319480896,0.9926000237464905,304.70001220703125,yi53xice,bump_supervised_2M,5
83,88644,850000.0,500.0,500.0,0.6529970765113831,0.08789999783039093,0.9915000200271606,402.1000061035156,yi53xice,bump_supervised_2M,5
84,89664,860000.0,369.1000061035156,368.5,0.7222751379013062,0.09019999951124191,0.9918000102043152,255.5,yi53xice,bump_supervised_2M,5
85,90685,870000.0,500.0,500.0,0.7022301554679871,0.08060000091791153,0.9950000047683716,267.20001220703125,yi53xice,bump_supervised_2M,5
86,91703,880000.0,500.0,500.0,0.7196164727210999,0.08340000361204147,0.9933000206947327,135.3000030517578,yi53xice,bump_supervised_2M,5
87,92723,890000.0,472.6000061035156,472.3999938964844,0.6234747767448425,0.07360000163316727,0.9950000047683716,259.20001220703125,yi53xice,bump_supervised_2M,5
88,93743,900000.0,486.6000061035156,486.5,0.7137845754623413,0.07829999923706055,0.9948999881744385,353.6000061035156,yi53xice,bump_supervised_2M,5
89,94763,910000.0,483.5,483.3999938964844,0.7112928032875061,0.08340000361204147,0.9932000041007996,304.79998779296875,yi53xice,bump_supervised_2M,5
90,95784,920000.0,500.0,500.0,0.6684595942497253,0.08410000056028366,0.9932000041007996,304.5,yi53xice,bump_supervised_2M,5
91,96804,930000.0,500.0,500.0,0.70363849401474,0.0812000036239624,0.9919999837875366,353.3999938964844,yi53xice,bump_supervised_2M,5
92,97824,940000.0,500.0,500.0,0.6724700331687927,0.07530000060796738,0.9944000244140625,353.6000061035156,yi53xice,bump_supervised_2M,5
93,98844,950000.0,500.0,500.0,0.6665003299713135,0.08030000329017639,0.9950000047683716,304.5,yi53xice,bump_supervised_2M,5
94,99864,960000.0,500.0,500.0,0.6667233109474182,0.07620000094175339,0.9936000108718872,451.3999938964844,yi53xice,bump_supervised_2M,5
95,100884,970000.0,500.0,500.0,0.6827748417854309,0.08869999647140503,0.9932000041007996,206.60000610351562,yi53xice,bump_supervised_2M,5
96,101904,980000.0,500.0,500.0,0.6879507899284363,0.0820000022649765,0.9940000176429749,402.29998779296875,yi53xice,bump_supervised_2M,5
97,102924,990000.0,500.0,500.0,0.6923137307167053,0.0877000018954277,0.9918000102043152,353.6000061035156,yi53xice,bump_supervised_2M,5
98,103944,1000000.0,500.0,500.0,0.6931140422821045,0.0794999971985817,0.9927999973297119,451.20001220703125,yi53xice,bump_supervised_2M,5
99,104964,1010000.0,500.0,500.0,0.6936538815498352,0.0778999999165535,0.9926000237464905,353.79998779296875,yi53xice,bump_supervised_2M,5
100,105984,1020000.0,500.0,500.0,0.706040620803833,0.08320000022649765,0.9939000010490417,402.29998779296875,yi53xice,bump_supervised_2M,5
101,107004,1030000.0,500.0,500.0,0.6973907947540283,0.08299999684095383,0.994700014591217,451.1000061035156,yi53xice,bump_supervised_2M,5
102,108025,1040000.0,500.0,500.0,0.6865238547325134,0.08869999647140503,0.9932000041007996,304.70001220703125,yi53xice,bump_supervised_2M,5
103,109045,1050000.0,500.0,500.0,0.772746205329895,0.09099999815225601,0.9901000261306763,255.5,yi53xice,bump_supervised_2M,5
104,110065,1060000.0,477.20001220703125,477.1000061035156,0.6717039346694946,0.0860000029206276,0.9919999837875366,213.3000030517578,yi53xice,bump_supervised_2M,5
105,111085,1070000.0,500.0,500.0,0.7590502500534058,0.09189999848604202,0.9919999837875366,109.19999694824219,yi53xice,bump_supervised_2M,5
106,112105,1080000.0,500.0,500.0,0.7164455056190491,0.08110000193119049,0.9922999739646912,191.5,yi53xice,bump_supervised_2M,5
107,113125,1090000.0,500.0,500.0,0.6881853342056274,0.0812000036239624,0.9937999844551086,255.6999969482422,yi53xice,bump_supervised_2M,5
108,114145,1100000.0,500.0,500.0,0.7221294641494751,0.08879999816417694,0.9908999800682068,304.6000061035156,yi53xice,bump_supervised_2M,5
109,115165,1110000.0,500.0,500.0,0.6835762858390808,0.08720000088214874,0.9925000071525574,305.0,yi53xice,bump_supervised_2M,5
110,116185,1120000.0,500.0,500.0,0.7107773423194885,0.08780000358819962,0.9911999702453613,206.6999969482422,yi53xice,bump_supervised_2M,5
111,117206,1130000.0,381.6000061035156,380.70001220703125,0.7569263577461243,0.09880000352859497,0.9916999936103821,93.9000015258789,yi53xice,bump_supervised_2M,5
112,118233,1140000.0,255.1999969482422,254.1999969482422,0.7657575607299805,0.10400000214576721,0.9904999732971191,99.9000015258789,yi53xice,bump_supervised_2M,5
113,119258,1150000.0,464.29998779296875,463.79998779296875,0.8079228401184082,0.11339999735355377,0.9900000095367432,79.19999694824219,yi53xice,bump_supervised_2M,5
114,120279,1160000.0,285.5,284.5,0.8075065612792969,0.11270000040531158,0.9908999800682068,136.8000030517578,yi53xice,bump_supervised_2M,5
115,121295,1170000.0,500.0,500.0,0.6926787495613098,0.11900000274181366,0.9868000149726868,162.60000610351562,yi53xice,bump_supervised_2M,5
116,122315,1180000.0,500.0,500.0,0.7728244662284851,0.1160999983549118,0.9915000200271606,121.19999694824219,yi53xice,bump_supervised_2M,5
117,123323,1190000.0,500.0,500.0,0.7609734535217285,0.11249999701976776,0.991100013256073,109.4000015258789,yi53xice,bump_supervised_2M,5
